LAWD_CD,SIDO_NM,SGG_NM,UMD_NM,RI_NM,full_address,CRE_DT,DEL_DT,OLD_LAWDCD,FRST_REGIST_DT,LAST_UPDT_DT,COL_ADM_SECT_CD,center_latitude,center_longitude,radius_km,filename,SGG_OID,Exception,center_address,verified
4775031500,경상북도,청송군,주왕산면,,경상북도 청송군 주왕산면,20190304,,,20250808,20250808,47750,36.36221208,129.1654572,9.507,LSMD_ADM_SECT_UMD_47_202511.shp,40,0,경상북도 청송군 주왕산면 주산지리 산 82-2,1
4136026521,경기도,남양주시,퇴계원읍,퇴계원리,경기도 남양주시 퇴계원읍 퇴계원리,20191021,,,20250808,20250808,41360,37.65350458,127.1432129,1.791,LSMD_ADM_SECT_RI_41_202511.shp,199,0,경기도 남양주시 퇴계원읍 퇴계원리 102-2,1
4772038022,경상북도,군위군,삼국유사면,화북리,경상북도 군위군 삼국유사면 화북리,20201231,20230630,,20250808,20250808,,,,,,,1,,
4772038023,경상북도,군위군,삼국유사면,괴산리,경상북도 군위군 삼국유사면 괴산리,20201231,20230630,,20250808,20250808,,,,,,,1,,
4313038521,충청북도,충주시,중앙탑면,탑평리,충청북도 충주시 중앙탑면 탑평리,20140203,,,20250808,20250808,43130,37.02622057,127.8580191,1.786,LSMD_ADM_SECT_RI_43_202511.shp,575,0,충청북도 충주시 중앙탑면 탑평리 227-2,1
4159026231,경기도,화성시,남양읍,장전리,경기도 화성시 남양읍 장전리,20141027,,,20250808,20250808,41590,37.26411157,126.8283687,1.328,LSMD_ADM_SECT_RI_41_202511.shp,9218,0,경기도 화성시 남양읍 장전리 산 27,1
4793040021,경상북도,울진군,매화면,매화리,경상북도 울진군 매화면 매화리,20150421,,,20250808,20250808,47930,36.92011941,129.3808796,1.904,LSMD_ADM_SECT_RI_47_202511.shp,226,0,경상북도 울진군 매화면 매화리 1032-1,1
2671025624,부산광역시,기장군,정관읍,월평리,부산광역시 기장군 정관읍 월평리,20150923,,,20250808,20250808,26710,35.36267831,129.1344505,1.345,LSMD_ADM_SECT_RI_26_202511.shp,4785,0,부산광역시 기장군 정관읍 월평리 산 22,1
2826012200,인천광역시,서구,청라동,,인천광역시 서구 청라동,20180701,,,20250808,20250808,28260,37.53449595,126.6276969,3.173,LSMD_ADM_SECT_UMD_28_202511.shp,4650,0,인천광역시 서구 청라동 94-1,1
4122025925,경기도,평택시,청북읍,후사리,경기도 평택시 청북읍 후사리,20160728,,,20250808,20250808,41220,37.02931855,126.9353414,1.503,LSMD_ADM_SECT_RI_41_202511.shp,251,0,경기도 평택시 청북읍 후사리 산 56-3,1
4671033526,전라남도,담양군,가사문학면,무동리,전라남도 담양군 가사문학면 무동리,20190218,,,20250808,20250808,46710,35.13883741,127.045779,1.351,LSMD_ADM_SECT_RI_46_202511.shp,731,0,전라남도 담양군 가사문학면 무동리 142-1,1
4671033528,전라남도,담양군,가사문학면,구산리,전라남도 담양군 가사문학면 구산리,20190218,,,20250808,20250808,46710,35.13405766,127.0797254,1.36,LSMD_ADM_SECT_RI_46_202511.shp,730,0,전라남도 담양군 가사문학면 구산리 581-6,1
4729025627,경상북도,경산시,압량읍,인안리,경상북도 경산시 압량읍 인안리,20191230,,,20250808,20250808,47290,35.86110441,128.78647,0.792,LSMD_ADM_SECT_RI_47_202511.shp,532,0,경상북도 경산시 압량읍 인안리 271,1
4684025335,전라남도,무안군,일로읍,오룡리,전라남도 무안군 일로읍 오룡리,20200615,,,20250808,20250808,46840,34.80020407,126.4818485,1.268,LSMD_ADM_SECT_RI_46_202511.shp,10983,0,주소 미존재,
4313033527,충청북도,충주시,대소원면,매현리,충청북도 충주시 대소원면 매현리,20120103,,,20250808,20250808,43130,36.91263638,127.8709708,2.003,LSMD_ADM_SECT_RI_43_202511.shp,514,0,충청북도 충주시 대소원면 매현리 산 28-8,1
4159026227,경기도,화성시,남양읍,무송리,경기도 화성시 남양읍 무송리,20141027,,,20250808,20250808,41590,37.19087121,126.8498998,1.799,LSMD_ADM_SECT_RI_41_202511.shp,1473,0,경기도 화성시 남양읍 무송리 191-21,1
4480025621,충청남도,홍성군,홍북읍,중계리,충청남도 홍성군 홍북읍 중계리,20170803,,,20250808,20250808,44800,36.63166481,126.6336694,2.402,LSMD_ADM_SECT_RI_44_202511.shp,1,0,충청남도 홍성군 홍북읍 중계리 622-6,1
3171026222,울산광역시,울주군,청량읍,동천리,울산광역시 울주군 청량읍 동천리,20180330,,,20250808,20250808,31710,35.46451808,129.2850187,2.015,LSMD_ADM_SECT_RI_31_202511.shp,19740,0,울산광역시 울주군 청량읍 동천리 857-1,1
4371025627,충청북도,청원군,오송읍,궁평리,충청북도 청원군 오송읍 궁평리,20120103,20140701,,20250808,20250808,,,,,,,1,,
4371025631,충청북도,청원군,오송읍,봉산리,충청북도 청원군 오송읍 봉산리,20120103,20140701,,20250808,20250808,,,,,,,1,,
3611037024,세종특별자치시,세종시,전의면,원성리,세종특별자치시 세종시 전의면 원성리,20120801,,,20250808,20250808,36110,36.66966063,127.1836453,1.538,LSMD_ADM_SECT_RI_36_202511.shp,10755,0,세종특별자치시 전의면 원성리 207,1
4375025325,충청북도,진천군,덕산읍,두촌리,충청북도 진천군 덕산읍 두촌리,20190628,,,20250808,20250808,43750,36.90150918,127.5348315,1.306,LSMD_ADM_SECT_RI_43_202511.shp,4482,0,충청북도 진천군 덕산읍 두촌리 3148,1
4280031529,강원도,양구군,국토정중앙면,도촌리,강원도 양구군 국토정중앙면 도촌리,20201231,20230611,,20250808,20250808,,,,,,,1,,
4617013400,전라남도,나주시,빛가람동,,전라남도 나주시 빛가람동,20140106,,,20250808,20250808,46170,35.01843763,126.7891165,2.217,LSMD_ADM_SECT_UMD_46_202511.shp,84,0,전라남도 나주시 빛가람동 346-1,1
4159026222,경기도,화성시,남양읍,신남리,경기도 화성시 남양읍 신남리,20141027,,,20250808,20250808,41590,37.18409003,126.8127138,2.135,LSMD_ADM_SECT_RI_41_202511.shp,9079,0,경기도 화성시 남양읍 신남리 659,1
4889031033,경상남도,합천군,봉산면,도곡리,경상남도 합천군 봉산면 도곡리,20150309,,,20250808,20250808,48890,35.62442879,128.0141374,1.933,LSMD_ADM_SECT_RI_48_202511.shp,610,0,경상남도 합천군 봉산면 도곡리 산 68,1
4783025329,경상북도,고령군,대가야읍,저전리,경상북도 고령군 대가야읍 저전리,20150402,,,20250808,20250808,47830,35.75352667,128.2336513,1.86,LSMD_ADM_SECT_RI_47_202511.shp,238,0,경상북도 고령군 대가야읍 저전리 888-155,1
4790043026,경상북도,예천군,은풍면,금곡리,경상북도 예천군 은풍면 금곡리,20160201,,,20250808,20250808,47900,36.73879009,128.4166285,1.753,LSMD_ADM_SECT_RI_47_202511.shp,142,0,경상북도 예천군 은풍면 금곡리 산 40,1
4182033030,경기도,가평군,상면,원흥리,경기도 가평군 상면 원흥리,20160811,,,20250808,20250808,41820,37.81594948,127.3188975,2.193,LSMD_ADM_SECT_RI_41_202511.shp,1139,0,경기도 가평군 상면 원흥리 산 55-1,1
4275038025,강원도,영월군,무릉도원면,두산리,강원도 영월군 무릉도원면 두산리,20161116,20230611,,20250808,20250808,,,,,,,1,,
4812313500,경상남도,창원시 성산구,용호동,,경상남도 창원시 성산구 용호동,20210702,,,20250808,20250808,48120,35.23428363,128.6818942,0.863,LSMD_ADM_SECT_UMD_48_202511.shp,29645,0,경상남도 창원시 성산구 용지동 535-6,0
4812313600,경상남도,창원시 성산구,신월동,,경상남도 창원시 성산구 신월동,20210702,,,20250808,20250808,48120,35.22794875,128.690449,0.879,LSMD_ADM_SECT_UMD_48_202511.shp,877,0,경상남도 창원시 성산구 신월동 63-5,1
4167034525,경기도,여주시,세종대왕면,내양리,경기도 여주시 세종대왕면 내양리,20211230,,,20250808,20250808,41670,37.34539463,127.5755164,1.596,LSMD_ADM_SECT_RI_41_202511.shp,2015,0,경기도 여주시 세종대왕면 내양리 139-6,1
4167034528,경기도,여주시,세종대왕면,양거리,경기도 여주시 세종대왕면 양거리,20211230,,,20250808,20250808,41670,37.2584133,127.5396727,1.227,LSMD_ADM_SECT_RI_41_202511.shp,2010,0,경기도 여주시 세종대왕면 양거리 253-3,1
4783025332,경상북도,고령군,대가야읍,외리,경상북도 고령군 대가야읍 외리,20150402,,,20250808,20250808,47830,35.70463845,128.2728032,1.642,LSMD_ADM_SECT_RI_47_202511.shp,274,0,경상북도 고령군 대가야읍 외리 산 8-6,1
4413132028,충청남도,천안시 동남구,광덕면,신덕리,충청남도 천안시 동남구 광덕면 신덕리,20080624,,,20250808,20250808,44130,36.68460353,127.1323783,1.708,LSMD_ADM_SECT_RI_44_202511.shp,512,0,충청남도 천안시 동남구 광덕면 신덕리 산 61-1,1
2771025921,대구광역시,달성군,유가읍,음리,대구광역시 달성군 유가읍 음리,20180302,,,20250808,20250808,27710,35.69555239,128.4875363,1.26,LSMD_ADM_SECT_RI_27_202511.shp,253,0,대구광역시 달성군 유가읍 음리 산 30-1,1
4775031526,경상북도,청송군,주왕산면,신점리,경상북도 청송군 주왕산면 신점리,20190304,,,20250808,20250808,47750,36.34186382,129.1387752,2.925,LSMD_ADM_SECT_RI_47_202511.shp,284,0,경상북도 청송군 주왕산면 신점리 산 84,1
4812313700,경상남도,창원시 성산구,대원동,,경상남도 창원시 성산구 대원동,20210702,,,20250808,20250808,48120,35.22813107,128.647203,1.677,LSMD_ADM_SECT_UMD_48_202511.shp,30403,0,경상남도 창원시 성산구 대원동 85,1
4777036039,경상북도,영덕군,영해면,대동리,경상북도 영덕군 영해면 대동리,20250701,,,20250808,20250808,47770,36.52833856,129.2737782,4.692,LSMD_ADM_SECT_RI_47_202511.shp,1490,0,경상북도 영덕군 영해면 대동리 산 22-1,1
4784035525,경상북도,성주군,금수강산면,봉두리,경상북도 성주군 금수강산면 봉두리,20240801,,,20250808,20250808,47840,35.92449291,128.1328174,3.272,LSMD_ADM_SECT_RI_47_202511.shp,254,0,경상북도 성주군 금수강산면 봉두리 840,1
4159013100,경기도,화성시,영천동,,경기도 화성시 영천동,20150122,,,20250808,20250808,41590,37.21063536,127.1062112,2.1,LSMD_ADM_SECT_UMD_41_202511.shp,10358,0,경기도 화성시 영천동 897,1
4146125328,경기도,용인시 처인구,모현읍,오산리,경기도 용인시 처인구 모현읍 오산리,20171211,,,20250808,20250808,41460,37.32124998,127.1548688,2.386,LSMD_ADM_SECT_RI_41_202511.shp,5948,0,경기도 용인시 처인구 모현읍 오산리 296,1
4146125621,경기도,용인시 처인구,이동읍,송전리,경기도 용인시 처인구 이동읍 송전리,20171211,,,20250808,20250808,41460,37.13641609,127.2038504,2.172,LSMD_ADM_SECT_RI_41_202511.shp,5936,0,경기도 용인시 처인구 이동읍 송전리 202-8,1
4146125625,경기도,용인시 처인구,이동읍,시미리,경기도 용인시 처인구 이동읍 시미리,20171211,,,20250808,20250808,41460,37.15705567,127.2133902,1.8,LSMD_ADM_SECT_RI_41_202511.shp,5934,0,경기도 용인시 처인구 이동읍 시미리 359-1,1
2771025928,대구광역시,달성군,유가읍,금리,대구광역시 달성군 유가읍 금리,20180302,,,20250808,20250808,27710,35.6788991,128.4543979,1.035,LSMD_ADM_SECT_RI_27_202511.shp,303,0,대구광역시 달성군 유가읍 금리 1136-1,1
4671025039,전라남도,담양군,담양읍,담빛리,전라남도 담양군 담양읍 담빛리,20210531,,,20250808,20250808,46710,35.31705111,126.9460081,0.91,LSMD_ADM_SECT_RI_46_202511.shp,3707,0,전라남도 담양군 담양읍 담빛리 393,1
4161011900,경기도,광주시,매산동,,경기도 광주시 매산동,20220831,,,20250808,20250808,41610,37.35608358,127.2633007,2.511,LSMD_ADM_SECT_UMD_41_202511.shp,8004,0,경기도 광주시 매산동 34-2,1
4772038030,경상북도,군위군,삼국유사면,석산리,경상북도 군위군 삼국유사면 석산리,20201231,20230630,,20250808,20250808,,,,,,,1,,
4772038031,경상북도,군위군,삼국유사면,학암리,경상북도 군위군 삼국유사면 학암리,20201231,20230630,,20250808,20250808,,,,,,,1,,
2772000000,대구광역시,군위군,,,대구광역시 군위군,20230630,,,20250808,20250808,,,,,,,2,,
2772025000,대구광역시,군위군,군위읍,,대구광역시 군위군 군위읍,20230630,,,20250808,20250808,27720,36.23710731,128.5727962,7.018,LSMD_ADM_SECT_UMD_27_202511.shp,37,0,대구광역시 군위군 군위읍 동부리 190,1
2772025021,대구광역시,군위군,군위읍,동부리,대구광역시 군위군 군위읍 동부리,20230630,,,20250808,20250808,27720,36.23204045,128.5738386,1.62,LSMD_ADM_SECT_RI_27_202511.shp,262,0,대구광역시 군위군 군위읍 동부리 719,1
2772025022,대구광역시,군위군,군위읍,서부리,대구광역시 군위군 군위읍 서부리,20230630,,,20250808,20250808,27720,36.23482883,128.5647542,1.247,LSMD_ADM_SECT_RI_27_202511.shp,295,0,대구광역시 군위군 군위읍 서부리 339,1
2772025023,대구광역시,군위군,군위읍,금구리,대구광역시 군위군 군위읍 금구리,20230630,,,20250808,20250808,27720,36.20964629,128.5731774,1.682,LSMD_ADM_SECT_RI_27_202511.shp,268,0,대구광역시 군위군 군위읍 금구리 산 17,1
2772025024,대구광역시,군위군,군위읍,무성리,대구광역시 군위군 군위읍 무성리,20230630,,,20250808,20250808,27720,36.18722012,128.5680648,1.487,LSMD_ADM_SECT_RI_27_202511.shp,277,0,대구광역시 군위군 군위읍 무성리 1212-53,1
2772025025,대구광역시,군위군,군위읍,수서리,대구광역시 군위군 군위읍 수서리,20230630,,,20250808,20250808,27720,36.20314834,128.5467897,2.809,LSMD_ADM_SECT_RI_27_202511.shp,266,0,대구광역시 군위군 군위읍 수서리 산 77-56,1
2772025026,대구광역시,군위군,군위읍,사직리,대구광역시 군위군 군위읍 사직리,20230630,,,20250808,20250808,27720,36.22809458,128.5492019,1.572,LSMD_ADM_SECT_RI_27_202511.shp,263,0,대구광역시 군위군 군위읍 사직리 산 28,1
2772025027,대구광역시,군위군,군위읍,내량리,대구광역시 군위군 군위읍 내량리,20230630,,,20250808,20250808,27720,36.2418303,128.5396255,1.903,LSMD_ADM_SECT_RI_27_202511.shp,219,0,대구광역시 군위군 군위읍 내량리 1334-1,1
2772025028,대구광역시,군위군,군위읍,외량리,대구광역시 군위군 군위읍 외량리,20230630,,,20250808,20250808,27720,36.25812557,128.5431986,1.636,LSMD_ADM_SECT_RI_27_202511.shp,324,0,대구광역시 군위군 군위읍 외량리 386-5,1
2772025029,대구광역시,군위군,군위읍,삽령리,대구광역시 군위군 군위읍 삽령리,20230630,,,20250808,20250808,27720,36.26241221,128.5332883,1.22,LSMD_ADM_SECT_RI_27_202511.shp,326,0,대구광역시 군위군 군위읍 삽령리 492,1
2772025030,대구광역시,군위군,군위읍,대북리,대구광역시 군위군 군위읍 대북리,20230630,,,20250808,20250808,27720,36.26565694,128.5595197,1.641,LSMD_ADM_SECT_RI_27_202511.shp,209,0,대구광역시 군위군 군위읍 대북리 산 112,1
2772025031,대구광역시,군위군,군위읍,오곡리,대구광역시 군위군 군위읍 오곡리,20230630,,,20250808,20250808,27720,36.26893375,128.5822681,1.624,LSMD_ADM_SECT_RI_27_202511.shp,217,0,대구광역시 군위군 군위읍 오곡리 산 43,1
2772025032,대구광역시,군위군,군위읍,정리,대구광역시 군위군 군위읍 정리,20230630,,,20250808,20250808,27720,36.25146552,128.571138,1.263,LSMD_ADM_SECT_RI_27_202511.shp,294,0,대구광역시 군위군 군위읍 정리 산 40-1,1
2772025033,대구광역시,군위군,군위읍,하곡리,대구광역시 군위군 군위읍 하곡리,20230630,,,20250808,20250808,27720,36.23428009,128.5875875,1.813,LSMD_ADM_SECT_RI_27_202511.shp,261,0,대구광역시 군위군 군위읍 하곡리 520-3,1
2772025034,대구광역시,군위군,군위읍,용대리,대구광역시 군위군 군위읍 용대리,20230630,,,20250808,20250808,27720,36.22286998,128.604057,1.826,LSMD_ADM_SECT_RI_27_202511.shp,264,0,대구광역시 군위군 군위읍 용대리 산 58-1,1
2772025035,대구광역시,군위군,군위읍,상곡리,대구광역시 군위군 군위읍 상곡리,20230630,,,20250808,20250808,27720,36.25563302,128.6011491,2.054,LSMD_ADM_SECT_RI_27_202511.shp,288,0,대구광역시 군위군 군위읍 상곡리 산 68-3,1
2772025036,대구광역시,군위군,군위읍,광현리,대구광역시 군위군 군위읍 광현리,20230630,,,20250808,20250808,27720,36.24521391,128.6245503,2.439,LSMD_ADM_SECT_RI_27_202511.shp,256,0,대구광역시 군위군 군위읍 광현리 산 144,1
2772025037,대구광역시,군위군,군위읍,대흥리,대구광역시 군위군 군위읍 대흥리,20230630,,,20250808,20250808,27720,36.2829736,128.5385908,1.475,LSMD_ADM_SECT_RI_27_202511.shp,213,0,대구광역시 군위군 군위읍 대흥리 산 52-1,1
2772031000,대구광역시,군위군,소보면,,대구광역시 군위군 소보면,20230630,,,20250808,20250808,27720,36.26244264,128.476869,8.218,LSMD_ADM_SECT_UMD_27_202511.shp,38,0,대구광역시 군위군 소보면 송원리 300,1
2772031021,대구광역시,군위군,소보면,사리리,대구광역시 군위군 소보면 사리리,20230630,,,20250808,20250808,27720,36.31460687,128.4573073,1.878,LSMD_ADM_SECT_RI_27_202511.shp,290,0,대구광역시 군위군 소보면 사리리 산 58,1
2772031022,대구광역시,군위군,소보면,보현리,대구광역시 군위군 소보면 보현리,20230630,,,20250808,20250808,27720,36.29675673,128.439166,2.682,LSMD_ADM_SECT_RI_27_202511.shp,210,0,대구광역시 군위군 소보면 보현리 379,1
